时间,MEC,NEERI,SHPE,SZPE,Deposit,Loan,M2,PPI,PPI_pro,PPI_ex,PPI_raw,PPI_fac,PPI_liv,PPI_food,PPI_clo,PPI_gen,PPI_dur,IPI,RECI_imputed,CPI_seasadj,CPI_food_seasadj,CPI_health_seasadj,CPI_trans_seasadj,Consumption_imputed_seasadj,Import_seasadj,Export_seasadj,M0_seasadj,M1_seasadj,Trade_balance_seasadj
2005/8/1,100.86,75.64,16.86,17.06,275100.41,187756.6,281288.22,84.9886060150115,83.8679620074338,67.7638265119609,76.7861979831307,90.6064957018636,89.8427432704364,79.7219177686564,91.7205569344767,90.7142451789478,106.128351658313,77.5122688115798,101.76,83.7675414020703,65.4096396444644,88.4596605718757,104.515923408485,5399.34400446219,564.938685207217,654.594798904803,21764.6585328249,99727.4012026064,89.6561136975861
2005/9/1,101,75.94,16.74,17.22,279882.41,190941.9,287438.27,85.4096960537508,84.2892738830115,70.3032598263415,77.572081865154,90.1647587820518,90.093954298481,79.9182504320565,92.0808789075522,91.3318919668645,106.021029873953,78.0564436099457,101.42,83.7248685779351,65.314775270788,88.6571450629412,104.412293732796,5473.4577438987,577.099677962532,652.36967642812,21908.808014914,100955.297130316,75.269998465588
2005/10/1,100.92,77.08,15.67,16.24,281465.66,191168.27,287591.61,86.3386405094194,85.5141844330793,71.9028726876712,79.1052691262612,90.9727036568466,90.3338988022078,79.849017996027,92.1863725744528,91.8415350852329,106.124406378903,79.1214172339127,101.02,83.9534759222785,65.6628221687766,88.7270262178775,104.463099856157,5551.83396507145,604.718140364409,675.985462905669,22167.0806184925,102052.079439937,71.26732254
2005/11/1,100.84,77.94,15.58,15.88,285504.74,193416.93,292350.39,86.2312321666961,85.5289260896639,69.7210862927771,80.0155984195351,90.7763269334335,89.844155966635,79.6004505798495,91.0708822955111,91.1764990673667,106.014048930621,79.3896359570311,100.69,83.9146693292753,65.5245576940296,88.7513267275675,104.283895079196,5725.0346339506,604.598692954536,680.454156115627,22502.9906569718,103780.538759423,75.855463161091
2005/12/1,101.04,77.61,16.33,16.36,287169.52,194690.39,298755.48,85.4515228296597,84.5191425799339,63.2197213211959,79.455053156515,90.8245349607307,89.5613565902798,79.322913869444,90.6276483589762,91.1620910886967,105.159047897065,78.3839086348302,100.608,84.0468106682354,65.6682236615795,88.9220305028858,104.180417677366,6080.3031864583,629.055439114096,720.33567610398,22918.4523695159,104248.330291335,91.280236989884
2006/1/1,100.83,76.29,17.61,17.79,291436.87,199492.05,303571.65,84.8625949066692,83.4323012473962,61.1210373245938,77.5831519567043,90.3788260926941,89.8444233842129,79.1760482539949,91.2223499291391,91.5193970939924,106.227527334885,78.170893588536,100.76,84.0563840290357,65.8353509671926,88.820726485495,103.829838487408,6036.1537547322,636.26019228325,711.813710530786,23325.3199606251,104182.350517759,75.553518247536
2006/2/1,100.94,76.81,17.99,18.05,297671.93,201020.25,304516.27,85.4116671272793,84.1052812730167,63.4852764210553,78.8184753745762,90.7187869237594,89.6024364581704,79.50016874,90.5140432212435,91.0775900322191,106.121738658082,78.4115873642747,101.05,84.3385624845977,66.1864243550398,89.0160897520513,104.562227148275,5890.20201757802,605.411426330132,757.388158138745,23507.5681680849,105887.996776677,151.976731808613
2006/3/1,100.82,76.9,17.72,18.2,305532.64,206394.59,310490.65,85.5934985446915,84.5013012296227,67.5810881786487,78.5965020401475,90.4734143350448,89.9187117233393,79.119877518678,92.5116301429377,91.4606813207873,106.235229267555,79.1124125707563,101.46,84.0192370132508,65.6523261254119,89.0867617938671,104.260806248911,6095.34853300788,649.593724893119,774.84252730972,23479.3730317228,107421.85895011,125.248802416601
2006/4/1,101.36,76.37,19.4,20.98,310105.35,209555.78,313702.34,85.9991431639644,84.939548472785,69.1497011601977,78.8551204674007,90.9728942729726,90.1112155904382,79.5348040997343,92.165097555541,91.553089325423,105.916179226476,79.6612604107216,101.61,84.4194626710647,66.0762182635441,89.2431608283627,104.159118040553,6215.54556462465,631.83220849936,769.974961273198,23635.1328890716,108294.81409236,138.142752773838
2006/5/1,101.57,74.72,19.67,24.63,314347.8,211649.97,316709.81,86.5757838754352,85.7062171298206,71.8917033696856,79.5838039012428,91.5823528307701,90.1124790553814,79.426660775973,91.9851183526568,91.658439028397,106.138063098994,80.7824496861496,101.87,84.6860669202479,66.3840315415934,89.4531142291517,104.38075411259,6378.27707859421,643.191287841869,774.954469768034,23911.6218096459,110574.875624243,131.763181926165
2006/6/1,101.64,75.86,19.87,25.37,318455.71,215302.59,322756.35,87.2390096997646,86.4824940635115,75.3070602859531,80.4667696238709,91.6183335362233,90.3796096987065,80.2463076925253,92.5344764529473,91.8565863214411,105.498611328521,81.4752382076116,102.93,84.7151494018045,66.4584190259701,89.5705496286631,104.776743009985,6355.05099045527,663.205053845351,799.514498596683,24130.5605299999,111772.969719713,136.309444751332
2006/7/1,101.39,75.96,19.99,23.57,319860.35,216935.55,324010.76,87.7446079212595,87.2730182635304,77.5334261082828,81.4945174156751,91.929003871691,90.1292881360171,80.0400022689474,92.8204059489058,91.6154678233885,105.071561420938,81.8487659885828,103.51,84.5546245421476,65.9145837200978,89.6392523497981,104.662740577468,6424.52966806767,627.891168268552,771.9910266,24294.1024379664,113605.928052582,144.099858317048
2006/8/1,101.16,75.85,20.34,24.53,323903.07,218836.14,327885.67,87.8782186195219,87.6420202977683,78.4027472743388,82.3915904358992,91.9655931373916,90.1122715002477,80.279971193037,92.9129241746249,91.6213876307372,104.111912976805,82.7055908219556,103.31,84.780410139708,66.2624645435774,89.7366205020952,104.530192298843,6487.08332515206,694.888546812781,859.659546304177,24662.1234103075,114999.938201558,164.770999491396
2006/9/1,100.93,76.49,21.39,25.43,327775.52,221035.86,331865.36,88.3990354156321,87.998001933864,79.864503162724,83.1572717594451,91.6975596813467,90.6345180242718,80.7973511868091,93.554172970073,92.4278746704669,104.32469339597,83.442338219032,103.14,84.9790390917983,66.8869969155913,89.7535114080136,104.498494605581,6543.99899254891,699.491651793829,848.258259831809,25262.2602589192,117065.062857456,148.76660803798
2006/10/1,100.94,77.17,22.84,25.57,329298.14,221205.32,332747.17,88.928799724702,88.7637234415363,77.2236852665589,84.0889010812156,92.8831304336404,90.8759021950211,81.0467532659673,93.4769817904951,92.5762673659147,104.214167064082,83.5522165990118,103.4,85.1583379527733,67.1969318402833,89.7963651694184,104.533620389482,6633.85540805754,692.07198943519,873.488376053045,25311.7624000236,118780.488501502,181.416386617855
2006/11/1,100.69,76.61,26.09,28.9,334361.41,223141.55,337504.15,88.6457066673636,88.4369095767125,71.1155080186327,84.7365187262877,92.8641824529025,90.7425975263013,81.6700622949256,92.2548037653527,92.3617935552424,103.893767952008,83.2003384829685,103.92,85.557740784158,68.0430298893585,89.8687486837305,104.517477398832,6652.77633475352,718.210726005863,904.227359681142,25662.7344654782,121177.848420251,186.016633675279
2006/12/1,101.3,76.19,33.3,32.72,335434.1,225285.28,345577.91,88.1005200373791,87.5618317128116,64.9266537968682,84.540176558532,92.9134992648275,90.904776939134,82.4165075103523,91.7151801392839,92.0737119995837,103.476503130712,82.3031040665717,102.96,86.4192487105046,69.83425534,89.9476658082202,104.510805295416,6706.16291165205,721.342638714564,899.663000552661,25794.0135589102,122615.235762425,178.320361838097
2007/1/1,101.75,77.34,38.29,38.67,340137.7,231031.18,351498.77,87.6630605385893,86.6027286947972,63.9937260788497,82.7812231378035,92.3671602667334,91.4616230051287,82.9764985701866,92.499462828147,92.2515522707443,104.846569479531,81.8449255871972,102.42,86.3618076577419,69.8934115847897,90.1074195479756,104.188593277801,6815.84377073902,750.33216451844,994.656522924717,25967.3660147994,125215.766474607,244.324358406277
2007/2/1,102.08,77.57,39.56,42.14,345444.4,235168.74,358659.25,87.6323704725886,86.4602291486612,62.7234531040026,83.3899469463016,92.4424438753108,91.3048827508756,83.475177181116,91.6907257831196,91.9883659325413,104.742156055527,81.5480508588457,101.78,86.318132019196,69.6185501147625,90.2493419897955,104.11176464114,6859.15089550329,751.228628759538,936.991417068791,26047.4668012601,128074.129573369,185.762788309253
2007/3/1,102.06,77.1,44.26,41.53,354248.28,239585.58,364104.66,87.9045230053982,86.9518389652818,66.0943042387184,83.3908886645965,92.2828826217457,91.6271672460827,83.2341111496493,93.4367464443671,92.1923667713536,104.747936057809,82.0395718358743,101.22,86.7235067877613,70.4582949915208,90.4093760815652,104.090593951939,7055.600826,745.494881907903,987.661456406402,26435.4246321459,128779.570570196,242.166574498499
2007/4/1,102.14,76.62,53.24,47.62,358746.27,243805.22,367326.45,88.4931183157194,87.5726744754413,69.4954496659986,83.6652828159121,92.792352158432,92.0035511178374,83.9092183252197,93.2710787262075,92.5601733080027,104.751101254985,82.6087270459183,102.65,86.9767259319347,70.7943509287871,90.6131055607594,104.021513772408,7173.64201974085,771.544715971949,985.921271284153,27286.8524337383,129641.395398653,214.376555312204
2007/5/1,102.42,77.15,43.44,53.08,360327.12,246277.96,369718.15,88.9999058239474,88.1916974265854,72.1073784797946,84.1200807236137,93.230835181724,92.2751785527106,84.4305404048593,93.1809248912413,92.7583402967377,104.758268278707,83.690617874851,103.32,87.5889425267723,71.909592942711,90.9296862917775,103.884775492695,7335.70447989137,757.708821769786,991.458155787254,27227.5714386819,131668.666375086,233.749334017468
2007/6/1,102.53,77.8,42.72,49.39,369368.28,250792.59,377832.15,89.4199849422587,88.6445564150993,74.5539896830936,84.6510416443122,93.0842268728029,92.6390999411742,85.6228103079245,93.3672867410238,93.1425785299413,104.12712938125,84.2453963066704,103.63,88.412147221345,73.9316354563516,91.2678525045664,103.608669780205,7358.71925088926,754.427630735633,1014.73711644526,27603.9539476796,135114.24794266,260.309485709627
2007/7/1,102.62,77.45,50.59,59.85,370953.81,253106.67,383884.88,89.8504785113697,89.193024665328,77.4558926821745,84.9987816645492,93.2160099258947,92.9232960682337,86.2831224459253,93.7486100083949,93.2645462442095,103.915774245308,84.7953215641718,104,89.2196597555469,75.9882584139728,91.583933414493,103.219334309513,7457.21803040373,789.702745255408,1023.1782053927,27923.1100239237,137155.714522925,233.475460137292
2007/8/1,102.79,77.55,59.17,68.99,377415.95,256135.41,387205.04,90.1630523036294,89.5701447443192,79.5003857361796,85.6048624628993,93.3450770344524,93.2662010027563,87.1840487156382,94.0278792647204,93.2705726080905,103.591353411921,85.8484032731899,104.48,90.2150625808199,78.2584144193021,91.765597852752,103.102706942444,7571.94284971416,826.301280770722,1047.74949047113,28376.8855087951,140959.394817235,221.448209700408
2007/9/1,103.05,77.3,63.7,72.97,382981.2,258970.33,393098.91,90.7858093718541,90.1979519822106,80.8228772006766,86.6498771733418,93.348115755611,93.6254571190728,87.4227339841275,94.4897146997737,94.1840042892058,103.594420542198,86.4462623949171,104.99,90.2362876640754,78.1987650566753,92.049001930868,102.932434055572,7667.38879026582,806.175829981461,1034.66414922946,28559.6096688615,143343.812752599,228.488319247999
2007/10/1,103.18,76.46,69.58,70.1,378483.7,260331.44,394204.17,91.7745213158925,91.515398868224,81.3937642709531,88.125168333114,94.6479099118795,94.0565587718468,88.0167740468405,94.6921825537716,94.3352164458671,103.484667894634,87.3120663459673,105.74,90.686002727792,79.0767035813756,92.3292547287469,102.720824344941,7821.49507937089,873.749809216866,1068.80424413465,28733.1213885741,145219.515022449,195.054434917784
2007/11/1,103.3,76.04,53.8,59.21,385507.14,261205.4,399757.91,92.7234091740623,92.6818812363946,81.8539497294462,90.4986019996752,95.0929228317722,94.1000736347745,89.1020379637638,93.1773518030062,94.486114807013,103.062617808392,88.4419598073956,106.59,91.4691561752117,80.4866386218761,92.6131281781124,103.011914863288,7949.65622153961,906.374333045706,1112.82270483928,29187.9670057107,147381.808404304,206.448371793574
2007/12/1,103.1,77.03,59.24,69.74,389371.15,261690.88,403401.3,92.8579481193976,92.8155416155802,79.2754442859761,91.049770153539,95.6079907435075,94.268253685882,89.6691601712633,92.9074774810946,94.2834810875737,102.855644111928,88.969655495964,106.45,92.008378421027,81.461030834655,92.7700467639767,103.003802955599,8111.97145893457,910.952105046225,1096.0037970049,28902.3610841885,148550.087436547,185.051691958675
2008/1/1,102.6,77.76,49.4,61.73,391551.46,269695.58,417846.17,93.0105072314433,92.231906059959,77.1124399250139,89.8176271045168,95.8771123568693,95.6688576633646,91.606054421486,94.5344510103663,95.0190988388666,104.217490062654,89.1291239644577,106.11,92.5274109460568,82.5880168757611,93.0550517453513,102.990455873206,8272.84819808384,949.693236297348,1181.64695642637,30544.0953161838,151503.223133459,231.953720129022
2008/2/1,102.6,78.23,49.22,59.12,404927.55,272165.99,421037.84,93.4161069237794,92.6853656473648,78.5924867393153,90.7282622775762,96.2325840741985,95.7788220056685,92.6574466710388,93.3411588472158,95.1159703742477,104.113703119194,89.4582117921537,105.55,93.8833826807505,85.5972626262744,93.2868784298704,102.751531246781,8133.31520635279,1034.35277843039,1191.30885856458,29922.1785595868,152336.862016812,156.95608013419
2008/3/1,102.45,77.4,39.46,38.35,415693.11,275000.21,423054.53,94.9368848458301,94.5166489552613,85.2616524679467,91.8967593083853,97.3584411659417,96.6666614446173,93.4719068210562,95.3054813732544,95.6956767086651,104.119448441462,91.0639247378205,104.72,94.0708533226174,85.7812870193655,93.7337404107148,102.592575590725,8617.517311,929.640579826764,1169.23348528663,30138.6748475551,151865.313751454,239.592905459866
2008/4/1,103.26,78.12,42.06,32.61,422275.01,279690.16,429313.72,95.6610608992927,95.4542151782311,88.3982119751503,92.366472228767,98.3598932879379,96.9717428782006,93.8944153059208,95.4163135369103,95.9848997203988,104.22734574871,92.3565568373367,104.07,94.4052177442026,86.4921071053389,93.8886041943868,102.264669716671,8751.51181488411,980.627897168831,1208.86715030811,30264.9987786315,153566.994928908,228.239253139279
2008/5/1,103.33,79.31,25.86,30.71,431273.96,282875.17,436221.6,96.297898101511,96.3053335898313,90.7831895060614,93.2891695224876,99.1043777981726,96.9812126588988,93.7178998493938,95.4172670886311,96.3759155683105,104.234476937314,93.6498014019582,103.34,94.3645291211291,86.2652415237584,93.9553594178623,102.209472793385,8878.16827250786,1044.76432801499,1257.3739150535,30714.2392422533,154781.199621281,212.60958703851
2008/6/1,103.4,80.5,20.63,23.51,438989.25,286199.38,443141.02,97.2889436171774,97.5976566130243,96.39830866,94.1319583084752,99.7862912076447,97.0857767383505,93.9282229077931,95.6081016228084,96.9614242496689,103.918875122488,95.6185248080709,103.08,94.682938645975,86.7718228585546,94.1066635253748,102.438253597554,9029.6158797494,989.228091646603,1192.98663279785,30973.3053019858,153799.68301281,203.758541151247
2008/7/1,102.8,80.67,20.91,24.76,443671.51,290016.98,446362.17,98.8355263625067,99.6286085511714,103.868352086796,97.1536074425797,100.393642690189,97.1977676873724,94.1348865885045,95.9985766485963,97.2749217327105,103.707942696817,97.8538010850542,102.36,94.8019055850029,86.9083612597506,94.4265998276763,102.857114995821,9176.16243735718,1050.97641101849,1281.66857857132,31325.5477928747,155848.053064363,230.69216755283
2008/8/1,101.9,82.68,18.11,19.74,450172.32,292732.36,448846.68,99.269520586296,100.318562113638,107.405021129579,97.9319626575568,100.719338120174,96.9968490428666,93.6356683205954,96.2845483670737,97.2812072302384,103.176987998274,98.983208973988,101.78,94.5912284316155,86.2553027647855,94.406498875829,102.856921398639,9304.15386944023,1015.01698896464,1269.67917271787,31464.5882918608,156782.020013531,254.66218375323
2008/9/1,100.8,84.93,18.66,18.41,454941.54,296477.09,452898.71,99.0473180246929,99.9393307962894,105.15056323808,97.9143612058763,100.162528205771,97.0895990324785,93.3674798950481,96.473998708469,97.951364460774,103.180042860029,98.5487391302055,101.15,94.3822680606135,85.7752503469594,94.4253970445375,102.65440160938,9435.51852004612,975.868065964149,1255.18385075753,31252.0909452869,157199.776132715,279.315784793381
2008/10/1,99.1,88.89,14.07,13.95,458331.49,298295.65,453133.32,97.8316397227414,98.5620845810772,99.8701487604594,96.0564334830942,99.4749533173854,96.9723120937741,92.7696798453699,97.1541793001696,97.7312842379183,103.070729223055,96.9163936440237,99.68,94.2923929472947,85.7576222450127,94.4878953455483,102.700535509092,9540.63624110598,1014.77585453259,1276.3564835841,31785.3366979112,157762.617944942,261.58062905151
2008/11/1,97.6,91.09,15.22,16.05,462369.22,295749.55,458644.66,94.5778773575435,94.5355188611225,87.2563104115896,90.8605964076739,97.0898742112394,96.0761751811047,92.0424052165681,95.3204308944754,97.2262121364164,102.54730471935,92.5987319183432,98.46,93.6625152033938,85.2231581937335,94.4004419127676,102.287511485286,9643.05706958444,746.535023424167,1091.61435913313,31850.4665000625,157145.514749503,345.079335708963
2008/12/1,95.5,88.85,14.85,16.72,466203.32,303394.64,475166.6,91.8365106900842,91.0520463248842,73.7261631859577,87.4988291175509,95.321166771277,95.3994727301126,91.1935358941747,94.6727195532354,96.2634341904127,101.827087670808,87.8130499745165,96.46,93.0762426345898,84.8005044037783,94.2747975027573,101.58243488279,9693.84318364335,715.846105694918,1064.79699787604,32664.6414799686,161855.184718115,348.950892181122
2009/1/1,94.5,89.6,16.25,18.65,481592.11,319921.84,496135.31,89.9411604928056,88.1737021933208,66.933597854912,83.7100284614097,93.7678158850182,95.764526521028,91.789266530329,95.3852610694595,95.9692898272553,102.654227711714,84.4052803943415,96.094429314377,92.9544867207787,84.9727290314171,94.4888625970024,99.8599153323514,9828.08444678492,633.250080956532,982.996184235011,32863.6965464347,164683.127001922,349.746103278479
2009/2/1,94,91.99,17,20.06,498100.3,330637.71,506708.07,89.2123821122093,87.402299805465,64.9173940466744,83.1070882462598,93.3456065519726,95.3957067176458,92.0088445443415,93.901205800299,95.6866661964931,102.135542759929,83.1066787549108,94.86,92.8822728299057,85.0972183080949,94.6448123001389,100.234843160131,9017.48354945998,672.995638466555,951.508340419675,33264.6552908828,168694.526745715,278.51270195312
2009/3/1,94.4,92.56,19.36,24.97,522618.72,349554.82,530626.71,89.2406717550803,87.5224169325719,68.2945836268253,82.52328986,92.9773113134743,95.3133281843927,91.508996777814,95.2101758918811,95.6956767086651,101.516462230426,82.9592354361545,94.74,92.9257040416362,85.2003602506412,94.7255992234903,100.200446566574,9938.16727330346,692.390221319427,899.738257029318,33747.6753676728,177541.231399432,207.348035709891
2009/4/1,94.9,90.83,20.2,30.19,532941.05,355472.82,540481.21,89.3474308799394,87.7224237487944,69.392596400493,82.852725589204,93.0484590503893,95.3232232492712,91.3592660926609,95.3208972233734,95.6009601215171,101.413207413495,83.4903273809524,94.76,92.9646443761359,85.3877934972235,94.7752596065982,99.9903005156264,10060.7312476115,762.039925765586,940.763032075982,33716.02275,179909.529688294,178.723106310396
2009/5/1,95.4,88.31,22.42,32.11,546300.02,362141.69,548263.51,89.3644494382022,87.8304642339262,70.99245419,83.1206500445364,92.9599063746859,95.1385696183797,91.0937986536108,95.2264325544539,95.604908243764,101.107442629194,83.9102220561546,95.94,93.0582315852381,85.7973588743884,94.8201665913878,99.8148900440739,10195.3273649545,771.924145963413,912.45725156909,34148.9887716528,183377.178485325,140.533105605677
2009/6/1,95.9,87.21,25.3,35.2,566288.11,377446.12,568916.2,89.7004060150376,88.228281578174,73.7447061250836,83.7774428945429,92.6016782406943,95.0469754268452,91.1103762205593,95.4168854195628,95.6039643101735,100.905227743936,84.909250029567,96.55,93.1228838904361,85.9246810783151,94.980581236138,99.9496410257714,10362.5012895982,862.781728187729,938.301161905688,34500.9048695773,191693.220107771,75.519433717959
2009/7/1,96.5,86.76,29.41,41.01,570390.73,381137.61,573102.85,90.7310132007811,89.5661190875031,79.1476842901386,85.3980209420275,92.9645131311146,94.9622190305628,91.2167051042608,95.4225851887048,95.426698219789,100.804120301307,86.4049063581029,98.01,93.1327399579881,85.9294833338794,95.1003890230835,100.057927492678,10557.5363672909,899.682669677322,982.916184829903,34933.7119993912,196913.885445874,83.233515152581
2009/8/1,97.3,86.02,23,32.92,573939.55,385241.19,576698.95,91.4272284599786,90.5876615886147,79.5871206570177,86.6697869519378,93.7697037898822,95.1539089110521,91.4820479492217,95.8994101736054,95.5301455000941,100.803917274313,87.6991231509534,100.08,93.4476223948349,86.6094687516112,95.2504042145646,99.8650438616668,10710.8311113749,846.415245928897,982.532651024559,35100.3360933736,200432.150302413,136.117405095662
2009/9/1,98.1,84.83,24.07,34.79,583987.21,390407.85,585405.34,92.1140057629644,91.3445483478085,83.8049989,88.0250107240828,93.7521264006012,95.3419862498939,91.5001302971472,96.1845767123436,96.0902885360193,100.703721831389,88.5953164780548,101.08,93.6168462707584,87.0128466337421,95.4268748375149,99.9439009922917,10881.0024722923,946.078496845622,1069.93933269828,36308.6118558126,204375.162108414,123.860835852658
2009/10/1,99.4,83.62,25.98,39.58,586884.01,392937.64,586643.29,92.1574046188224,91.4656144912396,83.5913145125046,88.0837495039974,93.9043559316118,95.6146997244612,91.6564436872255,96.3769458657683,96.2653149743495,100.906243909371,88.7754165779257,102.03,93.7878774793777,87.0112099121858,95.5719349436517,99.8925697159218,11117.5896142669,951.106129233226,1109.3155655925,36253.2028277526,208164.474319418,158.209436359274
2009/11/1,100.4,83.07,27.89,44.8,592719.76,395885.31,594604.72,92.5917419330351,91.9830598518722,83.6788016847145,89.3159662687435,94.2742678591134,95.8840228307425,92.5946596478675,96.3689556343146,96.1567238029158,100.906547843841,89.2651775692828,102.78,94.2210587151817,87.8859695301864,95.8107258308416,100.081787847972,11212.217857966,940.936541221202,1081.45675491242,36659.1371724741,211449.597692325,140.520213691218
2009/12/1,102.1,83.7,28.73,46.01,597741.1,399684.82,610224.52,93.3977313718157,92.8730872513819,86.7019679066863,90.6487869657827,94.653918603878,96.1626685119535,93.5645678274233,96.2821557856404,95.8783804536511,100.401508443417,90.447441473752,103.66,94.7999906851948,89.1783207958299,96.2533479973625,100.131975383191,11427.3543745168,1104.14286121672,1245.69911638807,36599.131379818,215314.644067892,141.55625517135
2010/1/1,103.2,84.02,26.21,43.08,612877.26,413679.6,625609.29,93.8086303939963,93.0232558139535,87.9507475813544,90.9090909090909,94.5179584120983,96.3391136801541,93.8086303939963,96.3391136801541,95.9692898272553,100.806451612903,91.1577028258888,104.081165013735,94.8689713888149,89.3146382791829,96.7767682027319,100.109662408464,11618.2741734333,1019.7261078995,1184.66603275656,36266.343063903,225902.850379594,164.93992485706
2010/2/1,104,85.19,26.88,44.44,622436.84,420678.38,636072.26,94.0298507462687,93.3456561922366,89.326334208224,91.500904159132,94.5590994371482,96.3496637848223,93.8490214352283,96.3426371511068,96.2607861936721,100.70564516129,91.6666666666667,105.47,94.9266039371138,89.2552920136722,96.9071868398979,99.9798369499987,11801.839493826,1116.94669999301,1199.11660661375,37357.1180287647,228150.829838169,82.16990662
2010/3/1,104,84.97,27.51,39.81,638090.42,425785.27,649947.46,94.50587139,93.9990757855823,88.9878424657534,92.5911312217195,95.1157894736842,96.4570881226054,93.6137037037037,96.6383285302594,96.5569377990431,101.008879919273,92.4995475113122,105.89,95.1739977248313,89.6830888461256,97.1777685573226,99.8716312067705,12139.7367083308,1137.10718992482,1293.44957190415,37964.0976849649,230176.775695577,156.34238197933
2010/4/1,103.8,85.04,25.37,35.71,649915.56,433525.27,656561.22,95.4230561797753,95.1788297674419,90.8349086882453,94.1206962693358,96.1190581990521,96.657748374761,93.7346070110701,96.8460315789474,96.9393735632184,100.804728169014,93.5091666666667,105.66,95.5656926184759,90.4977668844597,97.4790619240239,99.9383138838566,12427.748931944,1147.53276325132,1225.06608709631,39057.961148129,235719.564045562,77.53332384
2010/5/1,103.3,87.3,19.9,33.72,660756.78,440018.15,663351.37,95.7093253483146,95.5595450865116,93.0711074479932,94.5912997506824,96.3064630041745,96.8510638715106,94.0088002105263,97.0357347729885,97.230191683908,100.804120301307,94.1472691470054,105.07,95.9671193937826,91.1328269032694,97.8799280986623,99.872437719143,12649.511620045,1136.60749170508,1338.39859976939,39310.8256273598,238000.601720513,201.79110806431
2010/6/1,102.6,88.31,18.46,31.05,674098.03,446045.62,673921.72,95.441232,95.1100875412716,92.5496061869799,93.663181156099,96.02794034,96.9479149353821,94.1170186358378,97.2298062425345,97.6116475606871,100.602512060704,94.0794490327602,105.06,95.8571791864284,90.9203829277128,98.0649289881747,99.6149511064514,12832.5391488482,1168.51112475619,1353.21349713506,39884.3029238771,238505.926086575,184.70237237887
2010/7/1,102.1,86.95,19.85,35.51,675706.88,451372.55,674051.48,95.0861018344186,94.6713878754908,91.1781323022396,92.827648763984,95.8464130381792,96.9564256302046,94.5005064880142,97.3310368924788,97.5260855806244,100.602512060704,93.7493233985416,104.72,96.236977943527,91.8551919911338,98.2473595784883,99.3648763575751,13039.4328642474,1121.87196957355,1360.22750822944,40347.3714991793,242073.112469959,238.35553865589
2010/8/1,101.8,85.72,19.85,39.09,686463.53,456818.62,687506.92,95.3585992837577,95.1170446680454,91.3660145142563,93.4300303341889,96.1139463846292,97.2472949070953,95.1413298671906,97.5297001465567,97.6318087010962,100.400701605216,94.2765573872748,104.11,96.7076319263074,93.0358471793048,98.3848216174498,99.2750461084769,13305.5374505651,1162.82449470636,1330.11336785159,40740.0028913478,244785.055764072,167.28887314523
2010/9/1,101.9,85.42,20.01,39.51,701024.48,462822.64,696471.5,96.0749080107718,95.8204312168511,92.520718786428,94.2747864854926,96.7521944454205,97.7255359061412,95.8006364211131,97.9158990931657,98.1081845952757,100.502314387726,94.8855839479966,103.52,96.9666493271587,93.8469510216992,98.6182853822107,99.2113522735947,13463.0351779698,1193.16831406488,1351.43962909591,41385.882322393,247791.822109368,158.27131503103
2010/10/1,102.4,83.82,22.61,44.47,702793.71,468699.94,699776.74,96.7652748497635,96.7706201317315,93.4550896249801,95.5708682118372,97.472721457013,98.1006819172972,96.5142352026484,98.1117308913521,98.3831519037852,100.199900202006,95.9662253207377,103.57,97.8463684982221,95.6289558488942,99.0333931661715,99.3585687458432,13619.0622028564,1191.69749524478,1368.04809095215,42266.2229436527,253833.225733831,176.35059570737
2010/11/1,102.8,84.49,21.52,44.88,708784.3,474389.23,710339.03,98.2398381909503,98.3298909816514,95.8959067306828,98.0689309630803,98.7051584484918,99.048195584157,98.3355285460352,98.9709174364411,99.1375822408062,100.200202008934,97.9238997935033,103.2,98.9921779587299,98.0464101895007,99.5199835572008,99.4468519165819,13793.2106061868,1293.14127890507,1458.1273779439,42630.2559073703,257839.834443792,164.98609903883
2010/12/1,103.6,85.46,21.61,44.69,718237.93,479195.55,725851.79,98.9081975227528,99.0955840972245,97.6264158629288,98.7165290057374,99.2919606154681,99.5283619098718,99.0848773292413,99.4594669265665,99.6176372913435,100.100303918087,99.0399484137585,101.79,99.1149030384775,97.6293265580151,100.005481659466,99.518542547915,13926.7680694675,1363.8933590772,1452.13573608693,42850.2669427666,258669.921382253,88.2423770097298
2011/1/1,102.8,85.28,21.64,41.16,712828.05,483493.87,733884.83,100,100,100,100,100,100,100,100,100,100,100,101.328063095806,99.3651964677509,98.133618855659,99.9332342740862,99.7056341915904,13877.6171101972,1457.61207277522,1523.33305658784,46327.5498751159,258067.538497262,65.72098381
2011/2/1,103,84.91,22.57,43.72,726017.64,488870.98,736130.86,100.8,101,102.1,101.2,100.8,100.3,100.7,100.1,100.4,99.9,101.2,102.9,99.8679774534747,99.5866902255164,99.8940466043235,99.8268512820031,12994.2305414134,1392.09806005658,1429.77632010442,44656.8796783094,264213.643945444,37.67826005
2011/3/1,102.5,84.36,22.78,35.26,752838.4,494740.7,758130.88,101.4048,101.707,103.9378,102.3132,101.2032,100.7012,101.1028,100.6005,100.902,100.0998,102.212,102.98,100.357483124867,100.325728942259,100.363858364009,100.129052484116,14629.6033170812,1431.48300566467,1603.42118039123,44557.6968613167,266553.062281515,171.93817472656
